0	0.0336039
0.1	0.0348889
0.2	0.0362868
0.3	0.0378171
0.4	0.039507
0.5	0.0413952
0.6	0.0435382
0.7	0.0460181
0.8	0.0489547
0.9	0.0525248
1	0.0570023
1.1	0.0628829
1.2	0.0712855
1.3	0.0848695
1.4	0.110343
1.5	0.140245
1.6	0.2076
1.7	0.304153
1.8	0.421102
1.9	0.501253
2	0.609877
2.1	0.694326
2.2	0.752174
2.3	0.788533
2.4	0.822157
2.5	0.850249
2.6	0.869767
2.7	0.886195
2.8	0.898178
2.9	0.910964
3	0.920519
3.1	0.928654
3.2	0.934486
3.3	0.94024
3.4	0.944841
3.5	0.948749
3.6	0.952202
3.7	0.955301
3.8	0.958077
3.9	0.960565
4	0.962833
4.1	0.964894
4.2	0.966781
4.3	0.968507
4.4	0.970096
4.5	0.971563
4.6	0.972919
4.7	0.974177
4.8	0.975345
4.9	0.976435
5	0.977449
5.1	0.978397
5.2	0.979286
5.3	0.980119
5.4	0.980901
5.5	0.981637
5.6	0.982331
5.7	0.982984
5.8	0.983602
5.9	0.984185
6	0.984737
6.1	0.985261
